web-scraper-order,web-scraper-start-url,course_name,course_duration,type_of_study,part_time_full_time,ielts_score,application_deadline,fees,File_Name
1667466776-663,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Music Composition,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-664,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Musicology,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-665,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Performance and Musicology,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-666,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Philosophy,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-667,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Philosophy of Religion,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-668,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Spanish and Latin American Studies,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-669,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Education [M.Ed] Adult and Community Education,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-670,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Education [M.Ed] Education,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-671,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Laws [L.L.M] Global Legal Studies,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-672,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Laws [L.L.M] International Business Law,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-673,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Laws [L.L.M] International Justice,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-674,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Science [M.Sc] Biology,2 years,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-675,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Science [M.Sc] Design Innovation,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-676,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Science [M.Sc] Geographical Information Systems and Remote Sensing,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-677,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Science [M.Sc] IT-Enabled Innovation,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-678,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Science [M.Sc] Mathematical Science,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-679,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Science [M.Sc] Strategy and Innovation,1 year,,Full Time,6.5,"31 Jul, 2022",INR 12 L/Yr,scraper_5.csv
1667466776-680,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Bachelor Business and Management,3 years,On Campus,Full Time,6.5,"01 Jul, 2021",INR 11.1 L/Yr,scraper_5.csv
1667466776-681,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,"Master of Arts [M.A] International Peace Building, Security and Development Practice",14 months,,Full Time,6.5,"31 Jul, 2022",INR 12.4 L/Yr,scraper_5.csv
1667466776-682,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Arts [M.A] Linguistic Anthropology,1 year,On Campus,Full Time,6.5,"31 Jul, 2022",,scraper_5.csv
1667466776-683,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Engineering [M.Eng] Digital and Medical Technologies,1 year,,Full Time,6.5,"31 Jul, 2022",INR 13.8 L/Yr,scraper_5.csv
1667466776-684,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Science [M.S] Economics,2 years,On Campus,Full Time,6.5,"31 Jul, 2022",,scraper_5.csv
1667466776-685,https://collegedunia.com/ireland/college/732-maynooth-university-maynooth/programs#,Master of Science [M.S] Psychology,1 year,On Campus,Full Time,6.5,"31 Jul, 2022",,scraper_5.csv
1667466527-455,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master Data Analytics,1 year,,Full Time,85.0,"31 May, 2022",INR 14.3 L/Yr,scraper_6.csv
1667466527-456,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Engineering [M.Eng] Electrical and Electronic Engineering,9 months,On Campus,Full Time,85.0,"31 May, 2022",INR 27.4 L/Yr,scraper_6.csv
1667466527-457,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.S] Human Resource Management,1 year,On Campus,Full Time,85.0,"31 May, 2022",INR 21.9 L/Yr,scraper_6.csv
1667466527-458,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Biotechnology,1 year,,Full Time,85.0,"31 May, 2022",INR 14.3 L/Yr,scraper_6.csv
1667466527-459,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor of Engineering [B.Eng] Electronic and Computer,4 years,,Full Time,85.0,"28 Jun, 2022",INR 12.7 L/Yr,scraper_6.csv
1667466527-460,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Clinical Research,1 year,,Full Time,85.0,"31 May, 2022",INR 13.6 L/Yr,scraper_6.csv
1667466527-461,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.S] Information Systems Management,1 year,On Campus,Full Time,85.0,"31 May, 2022",INR 21.9 L/Yr,scraper_6.csv
1667466527-462,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.S] International Management,1 year,On Campus,Full Time,85.0,"31 May, 2022",INR 21.9 L/Yr,scraper_6.csv
1667466527-463,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.S] Marketing Management,1 year,On Campus,Full Time,85.0,"31 May, 2022",INR 21.3 L/Yr,scraper_6.csv
1667466527-464,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor of Science [B.S] Computer Science and Information Technology,4 years,,Full Time,85.0,"28 Jun, 2022",INR 12.7 L/Yr,scraper_6.csv
1667466527-465,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] International Accounting and Analytics,10 months,,Full Time,85.0,"31 May, 2022",INR 13.6 L/Yr,scraper_6.csv
1667466527-466,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Nursing Science,4 years,,Full Time,85.0,"28 Jun, 2022",INR 21.9 L/Yr,scraper_6.csv
1667466527-467,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Engineering [M.Eng] Mechanical Engineering,9 months,,Full Time,85.0,"31 May, 2022",INR 13.6 L/Yr,scraper_6.csv
1667466527-468,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.S] Biomedical Science,1 year,On Campus,Full Time,85.0,"31 May, 2022",INR 27.4 L/Yr,scraper_6.csv
1667466527-469,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Marketing Management,3 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-470,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Business Administration [M.B.A],2 years,On Campus,Part Time,500.0,"31 May, 2022",INR 13.2 L/Yr,scraper_6.csv
1667466527-471,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Arts [M.A] Global Media and Communication,1 year,On Campus,Full Time,85.0,"31 May, 2022",INR 21.1 L/Yr,scraper_6.csv
1667466527-472,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Arts [M.A] Writing,1 year,,Full Time,85.0,"31 May, 2022",INR 13.1 L/Yr,scraper_6.csv
1667466527-473,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,"Master of Science [M.Sc] Agricultural, Climate Change and Transitions",2 years,,Full Time,85.0,"31 May, 2022",INR 8.3 L/Yr,scraper_6.csv
1667466527-474,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Accounting and Performance Measurement,3 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-475,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor of Arts [B.A] Psychology,3 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-476,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor of Science [B.S] Biomedical Science,4 years,,Full Time,85.0,"28 Jun, 2022",INR 12.7 L/Yr,scraper_6.csv
1667466527-477,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor of Science [B.S] Biopharmaceutical Chemistry,4 years,,Full Time,85.0,"28 Jun, 2022",INR 12.7 L/Yr,scraper_6.csv
1667466527-478,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor of Science [B.S] Podiatric Medicine,4 years,,Full Time,85.0,"28 Jun, 2022",INR 21.9 L/Yr,scraper_6.csv
1667466527-479,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master Economic Science - International Finance,1 year,,Full Time,85.0,"31 May, 2022",INR 13.1 L/Yr,scraper_6.csv
1667466527-480,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master Medical Science,1 year,,Full Time,85.0,"31 May, 2022",INR 12.7 L/Yr,scraper_6.csv
1667466527-481,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Engineering [M.Eng] Civil Engineering,9 months,,Full Time,85.0,"31 May, 2022",INR 13.6 L/Yr,scraper_6.csv
1667466527-482,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Engineering [M.Eng] Electronic and Computer Engineering,9 months,,Full Time,85.0,"31 May, 2022",INR 13.6 L/Yr,scraper_6.csv
1667466527-483,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Laws [L.L.M] Public Law,1 year,,Full Time,85.0,"31 May, 2022",INR 13.1 L/Yr,scraper_6.csv
1667466527-484,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Business Analytics,1 year,,Full Time,85.0,"31 May, 2022",INR 14.3 L/Yr,scraper_6.csv
1667466527-485,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Clinical Neuroscience,1 year,,Full Time,85.0,"31 May, 2022",INR 14.3 L/Yr,scraper_6.csv
1667466527-486,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,"Master of Science [M.Sc] Coastal & Marine Environments: Physical Processes, Policy & Practice",1 year,,Full Time,85.0,"31 May, 2022",INR 13.1 L/Yr,scraper_6.csv
1667466527-487,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Health Psychology,1 year,,Full Time,85.0,"31 May, 2022",INR 14.3 L/Yr,scraper_6.csv
1667466527-488,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Healthcare Simulation and Patient Safety,2 years,,Full Time,85.0,"31 May, 2022",INR 6.3 L/Yr,scraper_6.csv
1667466527-489,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] International Marketing and Exporting,1 year,,Full Time,85.0,"31 May, 2022",INR 13.1 L/Yr,scraper_6.csv
1667466527-490,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Master of Science [M.Sc] Neuropharmacology,1 year,,Full Time,85.0,"31 May, 2022",INR 13.6 L/Yr,scraper_6.csv
1667466527-491,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,"Master of Science [M.Sc] Strategy, Innovation and People Management",1 year,,Full Time,85.0,"31 May, 2022",INR 13.1 L/Yr,scraper_6.csv
1667466527-492,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Business Law,3 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-493,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Commerce with Accounting,3 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-494,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Commerce with French,4 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-495,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Commerce with Gaeilge,4 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-496,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Commerce with German,4 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-497,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Commerce with Spanish,4 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-498,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Corporate Law,4 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-499,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Digital Arts and Technology,4 years,,Full Time,85.0,"28 Jun, 2022",INR 12.8 L/Yr,scraper_6.csv
1667466527-500,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Digital Business and Analytics,3 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-501,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Economics and Public Policy,3 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-502,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Finance,3 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-503,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor International Business,3 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-504,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Management of Human Resources,3 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-505,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Science,4 years,,Full Time,85.0,"28 Jun, 2022",INR 12.7 L/Yr,scraper_6.csv
1667466527-506,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor Surgery and Obstetrics,6 years,,Full Time,85.0,"28 Jun, 2022",INR 46.2 L/Yr,scraper_6.csv
1667466527-507,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor of Arts [B.A] Arts with Data Science,4 years,,Full Time,85.0,"28 Jun, 2022",INR 12.8 L/Yr,scraper_6.csv
1667466527-508,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor of Arts [B.A] Creative Writing,4 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-509,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,"Bachelor of Arts [B.A] Drama, Theatre, and Performance Studies",4 years,,Full Time,85.0,"28 Jun, 2022",INR 11.8 L/Yr,scraper_6.csv
1667466527-510,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor of Arts [B.A] English and Media Studies,4 years,,Full Time,85.0,"28 Jun, 2022",INR 12.8 L/Yr,scraper_6.csv
1667466527-511,https://collegedunia.com/ireland/college/730-national-university-of-ireland-galway-galway/programs,Bachelor of Arts [B.A] Film and Digital Media,4 years,,Full Time,85.0,"28 Jun, 2022",INR 12.8 L/Yr,scraper_6.csv
