,author,reviewBody,reviewRating,ratingMaxvalue,reviewTags,dateCreated,images,reviewUrl,reviewSource,originalText,name,reviewCount,aggregateRating,address,place_id,input,businessUrl
183,Leonardo Martinez,"The UCC is really worth visiting. Most buildings have a sort of medieval look that gives the campus a real classic university vibe. There are tours everyday, but unfortunately we weren't able to take one. It would be good to have more signs with more information about the university and buildings.",4.0,5.0,,3 years ago,https://lh5.googleusercontent.com/p/AF1QipMosU49Uwr-EsnUBjytaLFH0zT1e-9Mh3uLJdo6 | https://lh5.googleusercontent.com/p/AF1QipNVypzEab-LgSdiuDEKw8UMz9WMBlkxpCp3gcpA | https://lh5.googleusercontent.com/p/AF1QipOWYYg8m9o2RpYD38YOdbhtoR8mP_NYWnI0obaX | https://lh5.googleusercontent.com/p/AF1QipNRSqGGIcJ57OB1oEQZvnPNBgNlPNR57oxDkWPP | https://lh5.googleusercontent.com/p/AF1QipPIkvTKpiP9MBVkzsN4HxreVN6akVHYpaD2XswF,https://www.google.com/maps/contrib/103452600654008247697/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegQIARAd,www.google.com,,University College Cork,718,4.6,"College Rd, University College, Cork, Ireland",ChIJI8O7gCOQREgRkVJeg_BLik0,"https://www.google.com/search?rlz=1C1CHBF_enIN962IN962&sxsrf=ALiCzsYmpYSFT9VTk9vAF9LzIhT7nTgETA:1670289426707&q=University+College+Cork&stick=H4sIAAAAAAAAAONgFuLQz9U3SM6pMlfiBLGMzY0L07WUspOt9HPykxNLMvPz4Ayr0rzMstSi4sySzNTiR4z-3AIvf9wTlnKbtObkNUYHLiI0CYlxsbnmlWSWVArxSHFxwe2uYuJg4FnEKh4KU1up4Jyfk5Oangqki7InsDECAEpgUL6qAAAA&sa=X&lei=EpiOY-zpKvK78gKDpKOoBg#lrd=0x4844902380bbc323:0x4d8a4bf0835e5291,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJI8O7gCOQREgRkVJeg_BLik0
184,Irelandsxphotos,The grounds of the UCC Cork are so beautiful. Lovely walk along the River Lee.,5.0,5.0,,10 months ago,https://lh5.googleusercontent.com/p/AF1QipOb2m4VokTJb8DkkIndSdLfE1JWzS3DO2-Fvb6f | https://lh5.googleusercontent.com/p/AF1QipO9HQB7xTT5flnYlar3Fy3xlb16ehjGttpe1gzS | https://lh5.googleusercontent.com/p/AF1QipMeocjiEx1UKvS69zbrm84DRkybde-6nznqmT5i | https://lh5.googleusercontent.com/p/AF1QipPGG3KdmfQd8vsAaAznZSU2Ek0kJ0Re2OKnZuQS | https://lh5.googleusercontent.com/p/AF1QipPf-BE1xVQY4U62fAAH-E9f4MTEL-L0AjVbMDPf | https://lh5.googleusercontent.com/p/AF1QipMiz881Nq_D3mumbUc9qMDquaBHTEEMmASq-tmi | https://lh5.googleusercontent.com/p/AF1QipPymQSvHgeD5FdEqpQeRq0rKfE0OKOrVDBRgl0I | https://lh5.googleusercontent.com/p/AF1QipPXg2AiYkWPa7N1CyLC8QQMMJSjqJciGQ2mieg0 | https://lh5.googleusercontent.com/p/AF1QipMpcwVrOd18cyaFokAoh9IRE2mHesc-O3-ptS-a | https://lh5.googleusercontent.com/p/AF1QipO4Y3i9jpQscsTRh1JEst9dstHAv1wEh3pdqA37 | https://lh5.googleusercontent.com/p/AF1QipMG8NnwSsbqtVseRkRRS8GQ8T1R41UUgYmix_Y7 | https://lh5.googleusercontent.com/p/AF1QipNbuVztqPyw-XAN5FFEhXr_oWdPK01byyi-9XlW | https://lh5.googleusercontent.com/p/AF1QipMEmSdiAXdJObsppmSmk3dS61-TXZvbCOBw5-kz | https://lh5.googleusercontent.com/p/AF1QipPXkpp41_7V0_0W6gxtFWMgqOR20ph5DyqUTg0a | https://lh5.googleusercontent.com/p/AF1QipO7GnOD8TGVlw-gGVDv7mI6ePQaIlZEwPu8pMVE | https://lh5.googleusercontent.com/p/AF1QipO54-iw0iVB-0yyNTxhxN0VvHlpni6cp94HTXeg | https://lh5.googleusercontent.com/p/AF1QipMp-za7C8UXnJFZyz7q6BqQk9iRK-R4UVL9i1tK,https://www.google.com/maps/contrib/114721728524335490950/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ_PWr6eP7AhXAKlkFHSQCDf4QvfQBegUIARChAQ,www.google.com,,University College Cork,718,4.6,"College Rd, University College, Cork, Ireland",ChIJI8O7gCOQREgRkVJeg_BLik0,"https://www.google.com/search?rlz=1C1CHBF_enIN962IN962&sxsrf=ALiCzsYmpYSFT9VTk9vAF9LzIhT7nTgETA:1670289426707&q=University+College+Cork&stick=H4sIAAAAAAAAAONgFuLQz9U3SM6pMlfiBLGMzY0L07WUspOt9HPykxNLMvPz4Ayr0rzMstSi4sySzNTiR4z-3AIvf9wTlnKbtObkNUYHLiI0CYlxsbnmlWSWVArxSHFxwe2uYuJg4FnEKh4KU1up4Jyfk5Oangqki7InsDECAEpgUL6qAAAA&sa=X&lei=EpiOY-zpKvK78gKDpKOoBg#lrd=0x4844902380bbc323:0x4d8a4bf0835e5291,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJI8O7gCOQREgRkVJeg_BLik0
185,Mahmoud Abdellatif,I like walking around the University.. There is an open museum inside the main building,5.0,5.0,,a year ago,https://lh5.googleusercontent.com/p/AF1QipP2y0SXS2MAwXoiDoJ7YIlmwGOXSmPWd86XFbYW | https://lh5.googleusercontent.com/p/AF1QipPrTVivKV2EeDz_fJ1r7zk9KtOaUCYqglW_tH5H | https://lh5.googleusercontent.com/p/AF1QipMis1-0oow2lMuhX-eXgbq0-025rFG_9TB_PYWs | https://lh5.googleusercontent.com/p/AF1QipPaR5JFTQcKuvmk_GXNnNxStDBnM3u9g_X7Mx2N | https://lh5.googleusercontent.com/p/AF1QipPZb47DTNuQLQB7-GKFpnPCwXDO7J-OnIC3NXPt | https://lh5.googleusercontent.com/p/AF1QipMRhOyKQiOjKyY8_vGR2VQeI2Z4jsmgrVLyFrLt | https://lh5.googleusercontent.com/p/AF1QipMfcySPN9IooBfepVvU84cP12KBn_ERZ0mOq8T3 | https://lh5.googleusercontent.com/p/AF1QipOZ0monGHndg12SeqfNdaibXg2-F1FgVX6dunUJ | https://lh5.googleusercontent.com/p/AF1QipOB8jdAkDuQamjHKFiypg5PSo7xOyRAO3qS_eGe | https://lh5.googleusercontent.com/p/AF1QipNAinLQU0x44WTTUrLYkDwsAOkXgSp4cPZkFsUg | https://lh5.googleusercontent.com/p/AF1QipPn1zGlanBOKWzf03-7JFwuEL2Xd4KKeU2Qd1GC | https://lh5.googleusercontent.com/p/AF1QipN2unlNsj1hVGvDZSwm9sDpB2b-zYDct-z-qKYF,https://www.google.com/maps/contrib/115362674837315751151/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegUIARCVAQ,www.google.com,,University College Cork,718,4.6,"College Rd, University College, Cork, Ireland",ChIJI8O7gCOQREgRkVJeg_BLik0,"https://www.google.com/search?rlz=1C1CHBF_enIN962IN962&sxsrf=ALiCzsYmpYSFT9VTk9vAF9LzIhT7nTgETA:1670289426707&q=University+College+Cork&stick=H4sIAAAAAAAAAONgFuLQz9U3SM6pMlfiBLGMzY0L07WUspOt9HPykxNLMvPz4Ayr0rzMstSi4sySzNTiR4z-3AIvf9wTlnKbtObkNUYHLiI0CYlxsbnmlWSWVArxSHFxwe2uYuJg4FnEKh4KU1up4Jyfk5Oangqki7InsDECAEpgUL6qAAAA&sa=X&lei=EpiOY-zpKvK78gKDpKOoBg#lrd=0x4844902380bbc323:0x4d8a4bf0835e5291,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJI8O7gCOQREgRkVJeg_BLik0
186,liger sewell,2 nights with no beds only benches a blanket no pillow. Lights that are on full all night and louder than a Turkish Market. No food from 5pm Saturday till I left at 5 pm on Monday. Sleep and food deprivation. The old A&E was luxury compared to now. I think I caught a cold from the cold rooms,1.0,5.0,,2 weeks ago,,https://www.google.com/maps/contrib/104041308956450210404/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ_PWr6eP7AhXAKlkFHSQCDf4QvfQBegUIARC9Ag,www.google.com,,University College Cork,718,4.6,"College Rd, University College, Cork, Ireland",ChIJI8O7gCOQREgRkVJeg_BLik0,"https://www.google.com/search?rlz=1C1CHBF_enIN962IN962&sxsrf=ALiCzsYmpYSFT9VTk9vAF9LzIhT7nTgETA:1670289426707&q=University+College+Cork&stick=H4sIAAAAAAAAAONgFuLQz9U3SM6pMlfiBLGMzY0L07WUspOt9HPykxNLMvPz4Ayr0rzMstSi4sySzNTiR4z-3AIvf9wTlnKbtObkNUYHLiI0CYlxsbnmlWSWVArxSHFxwe2uYuJg4FnEKh4KU1up4Jyfk5Oangqki7InsDECAEpgUL6qAAAA&sa=X&lei=EpiOY-zpKvK78gKDpKOoBg#lrd=0x4844902380bbc323:0x4d8a4bf0835e5291,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJI8O7gCOQREgRkVJeg_BLik0
187,Sean Murphy,Excellent facilities. Spotless clean. Friendly approachable staff. Always enjoy going there,5.0,5.0,,a month ago,,https://www.google.com/maps/contrib/116918133524919175234/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegQIARBT,www.google.com,,University College Cork,718,4.6,"College Rd, University College, Cork, Ireland",ChIJI8O7gCOQREgRkVJeg_BLik0,"https://www.google.com/search?rlz=1C1CHBF_enIN962IN962&sxsrf=ALiCzsYmpYSFT9VTk9vAF9LzIhT7nTgETA:1670289426707&q=University+College+Cork&stick=H4sIAAAAAAAAAONgFuLQz9U3SM6pMlfiBLGMzY0L07WUspOt9HPykxNLMvPz4Ayr0rzMstSi4sySzNTiR4z-3AIvf9wTlnKbtObkNUYHLiI0CYlxsbnmlWSWVArxSHFxwe2uYuJg4FnEKh4KU1up4Jyfk5Oangqki7InsDECAEpgUL6qAAAA&sa=X&lei=EpiOY-zpKvK78gKDpKOoBg#lrd=0x4844902380bbc323:0x4d8a4bf0835e5291,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJI8O7gCOQREgRkVJeg_BLik0
188,Malith Randimal,One of the best ambiance University in Ireland. Lovely walk near River Lee. Epic view from the entrance too. Glade that I got a call from it. Look forward to start. Story of the Legendary founder of Boolean algebra Sir Boolean from UCC.,5.0,5.0,,9 months ago,https://lh5.googleusercontent.com/p/AF1QipNpj26N6bt-Wv00XGnApU3G9f5HvsMqUYZmrtcQ | https://lh5.googleusercontent.com/p/AF1QipMwgC1Pbb8YQsutZ0guljO2DaCPq68D4Cgsc7Mo,https://www.google.com/maps/contrib/102429388429527365062/reviews?hl=en-US&sa=X&ved=2ahUKEwjZ_PWr6eP7AhXAKlkFHSQCDf4QvfQBegUIARDJAQ,www.google.com,,University College Cork,718,4.6,"College Rd, University College, Cork, Ireland",ChIJI8O7gCOQREgRkVJeg_BLik0,"https://www.google.com/search?rlz=1C1CHBF_enIN962IN962&sxsrf=ALiCzsYmpYSFT9VTk9vAF9LzIhT7nTgETA:1670289426707&q=University+College+Cork&stick=H4sIAAAAAAAAAONgFuLQz9U3SM6pMlfiBLGMzY0L07WUspOt9HPykxNLMvPz4Ayr0rzMstSi4sySzNTiR4z-3AIvf9wTlnKbtObkNUYHLiI0CYlxsbnmlWSWVArxSHFxwe2uYuJg4FnEKh4KU1up4Jyfk5Oangqki7InsDECAEpgUL6qAAAA&sa=X&lei=EpiOY-zpKvK78gKDpKOoBg#lrd=0x4844902380bbc323:0x4d8a4bf0835e5291,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJI8O7gCOQREgRkVJeg_BLik0
189,Jorge Baptista,Lovely walk along the river. Beautiful gardens and historic buildings.,5.0,5.0,,9 months ago,https://lh5.googleusercontent.com/p/AF1QipO21jQCq1MpO2RQkYttrKmTF_17no2uXKAAzBP0 | https://lh5.googleusercontent.com/p/AF1QipMhK2lHWMaRZglSxaWBE8CuihL6Cj2ltpajVzZ2 | https://lh5.googleusercontent.com/p/AF1QipNUqO-fC8AJzrCbhyjPRoXst_zR_PdZESaSKugT | https://lh5.googleusercontent.com/p/AF1QipN-8oTynHkLmVYmNaIE3HRV-CvedG4jrVJZF_g9,https://www.google.com/maps/contrib/104163899783545070272/reviews?hl=en-US&sa=X&ved=2ahUKEwjU0rWs6eP7AhXiD1kFHfs2DHgQvfQBegQIARAC,www.google.com,,University College Cork,718,4.6,"College Rd, University College, Cork, Ireland",ChIJI8O7gCOQREgRkVJeg_BLik0,"https://www.google.com/search?rlz=1C1CHBF_enIN962IN962&sxsrf=ALiCzsYmpYSFT9VTk9vAF9LzIhT7nTgETA:1670289426707&q=University+College+Cork&stick=H4sIAAAAAAAAAONgFuLQz9U3SM6pMlfiBLGMzY0L07WUspOt9HPykxNLMvPz4Ayr0rzMstSi4sySzNTiR4z-3AIvf9wTlnKbtObkNUYHLiI0CYlxsbnmlWSWVArxSHFxwe2uYuJg4FnEKh4KU1up4Jyfk5Oangqki7InsDECAEpgUL6qAAAA&sa=X&lei=EpiOY-zpKvK78gKDpKOoBg#lrd=0x4844902380bbc323:0x4d8a4bf0835e5291,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJI8O7gCOQREgRkVJeg_BLik0
190,Redstoneexpert,"Was here for rowing competition amazing staff One of the biggest universities I've seen, one of the best too.",5.0,5.0,,a week ago,,https://www.google.com/maps/contrib/113138139008003438258/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegQIARAC,www.google.com,,University of Limerick,433,4.7,"Castletroy, County Limerick, Ireland",ChIJc1guIZheW0gRLfzDqvPrf8o,"https://www.google.com/search?q=university+of+limerick&rlz=1C1CHBF_enIN962IN962&oq=University+of+Limerick&aqs=chrome.0.0i433i512j46i20i175i199i263i512j0i512j46i512j46i175i199i512j0i512j69i60j69i61.822j0j4&sourceid=chrome&ie=UTF-8#lrd=0x485b5e98212e5873:0xca7febf3aac3fc2d,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJc1guIZheW0gRLfzDqvPrf8o
191,Praveen Talavar,Amazing campus. Just beautiful! <3,5.0,5.0,,a year ago,https://lh5.googleusercontent.com/p/AF1QipPTTUbyV4gyldjBBEujd2Nq-0J3nkYYbImHk8y3 | https://lh5.googleusercontent.com/p/AF1QipPLjZymF0o98ZyYXdTMEwhnLAnizqUWMvy3R6iE | https://lh5.googleusercontent.com/p/AF1QipMSpR8dR9aVW8qaQvnHJ2fDKLofvRwdOEz2zWWq | https://lh5.googleusercontent.com/p/AF1QipOwr7wo7BG5gcu017KNxoP0q9edd1sy1bdmjbm2 | https://lh5.googleusercontent.com/p/AF1QipN65eAwy0SKYryL99d7yXjELoEQW34BNIu3rzeI | https://lh5.googleusercontent.com/p/AF1QipPEDmdGkI0MfWwdb_GuVAUZFeOJECOcpjwvEKSN | https://lh5.googleusercontent.com/p/AF1QipMq0aTI3AyizYA91EyiIJD1UhRAbe6tSB2NFrQ5 | https://lh5.googleusercontent.com/p/AF1QipNcwhPkUH5C8ErdzJ7F6heAUUt2ONT1pMQ8X_KT | https://lh5.googleusercontent.com/p/AF1QipOXejUYKhvElYmiMeGDwWcViHniOwIv8pLog9dj | https://lh5.googleusercontent.com/p/AF1QipO6UY3KiwvW8GU_2CDiUlHzhDcTyGD6V28voSac | https://lh5.googleusercontent.com/p/AF1QipNm0njg4sOxdVZHo32mLnDk43LtMnHj5oUZkM9o | https://lh5.googleusercontent.com/p/AF1QipMIGtRAKqtRjSIxlW7HnijB9kf_leNa9VAK2mw2 | https://lh5.googleusercontent.com/p/AF1QipOdzjB5CBXFKoYVEJxPFy_z3QZm6dqU4kqglk28 | https://lh5.googleusercontent.com/p/AF1QipNqlLEFm0h6r1QQkbKXeQqjgyOKIUlJzASjH5xb | https://lh5.googleusercontent.com/p/AF1QipNs6i0eQXDxEg2e6YwRiNZYpZ4BsiIKtlfAffTj | https://lh5.googleusercontent.com/p/AF1QipOB0KF-iuBD85heHlRwTG3SDFqj-aJXB43v4z2w | https://lh5.googleusercontent.com/p/AF1QipOUW6QH42DuDeyfCR0N8TauMfm7GYsMwbNN1fOg | https://lh5.googleusercontent.com/p/AF1QipORkP773sCRAXf_4aAE3Ux_1EJ-RNLmlnVGSzok | https://lh5.googleusercontent.com/p/AF1QipPUrbrVmzxshjDYRGTxDUQ_EfDGiUfaY6XmNqDc | https://lh5.googleusercontent.com/p/AF1QipPxtThmteVwhTHzc60eIFq-ED-ixcv0OOqdwGxm | https://lh5.googleusercontent.com/p/AF1QipM7tl0HikrUDjsLEbMo5Qlp7bToYpwDAhUoskY0 | https://lh5.googleusercontent.com/p/AF1QipNTXHhhpDX02DO-cuO7-y1U5Qs5w8NAxLQQDF5L | https://lh5.googleusercontent.com/p/AF1QipNcKhDW6SI_MwG8hbjk5cE7xmIRY8_azp_tk4CT | https://lh5.googleusercontent.com/p/AF1QipPAJK-7ThiUfcHbu2Q8kdPGqWF2JAgNmxI9vgCo | https://lh5.googleusercontent.com/p/AF1QipNKOK5ktQeilk2M9kCe9bhS4KdD8bUS4PG2fDsl | https://lh5.googleusercontent.com/p/AF1QipMvrKhRLrqNSvct4-Zsi8927egzUivVLQXbtCux | https://lh5.googleusercontent.com/p/AF1QipM6PjLXnd_38CmEF4H58K6J5XDVYhuokR7eCdkp | https://lh5.googleusercontent.com/p/AF1QipM6XZIKm7DfjzPHtCTVsDgl-inpLNERdgfCpJu0 | https://lh5.googleusercontent.com/p/AF1QipND9AVMOUv5LU3b-xAdePxBVEfCdApBqf7PwGAk | https://lh5.googleusercontent.com/p/AF1QipMBdPHRZfAPaJAu6Oc7NsjVcv-VN_ytvWY0q8uW | https://lh5.googleusercontent.com/p/AF1QipNrEogBkNBCbeMMTqvqTt2tkmfIiM-qDc0VsMjz | https://lh5.googleusercontent.com/p/AF1QipNjiO5qbD4TcCbFl2snBhavhpKT28c9aqhxyepl | https://lh5.googleusercontent.com/p/AF1QipPhgKKXEbW1ncPCXDMDnStJv5TbVsb5Y-grjpKt | https://lh5.googleusercontent.com/p/AF1QipMCo-IHBMAWjgF5nRIkozs7NKoqJC6tEk3XWBDK | https://lh5.googleusercontent.com/p/AF1QipPshfCM2-mN1RAa_x-wKGQJ9wqpc4qv7suhFIWM | https://lh5.googleusercontent.com/p/AF1QipPjQ9uowJZdtB3NA3SUvHIswldB0QS0-vuNxt9D,https://www.google.com/maps/contrib/101342279604946504885/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegQIARAw,www.google.com,,University of Limerick,433,4.7,"Castletroy, County Limerick, Ireland",ChIJc1guIZheW0gRLfzDqvPrf8o,"https://www.google.com/search?q=university+of+limerick&rlz=1C1CHBF_enIN962IN962&oq=University+of+Limerick&aqs=chrome.0.0i433i512j46i20i175i199i263i512j0i512j46i512j46i175i199i512j0i512j69i60j69i61.822j0j4&sourceid=chrome&ie=UTF-8#lrd=0x485b5e98212e5873:0xca7febf3aac3fc2d,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJc1guIZheW0gRLfzDqvPrf8o
192,Shane Forsey,"Superb University with amazing facilities. If you get a chance to go here, don't hesitate.",5.0,5.0,,a week ago,https://lh5.googleusercontent.com/p/AF1QipMIKEmETUkOOuJV9K8vR1KdfFq6DP3R4jaynfo | https://lh5.googleusercontent.com/p/AF1QipP9f_3Inyod-bocoUbc4BtnplTZ5Jxju8Cfbq4 | https://lh5.googleusercontent.com/p/AF1QipM7eqIWZW0KH48rJwjnupPVsSDCpSN__4pMQh8 | https://lh5.googleusercontent.com/p/AF1QipN20lPwblHKxV0Cu0IIcdA8f9QKxF0eMLtS9i0 | https://lh5.googleusercontent.com/p/AF1QipN-0KdxEweUzEYUzqdFJdRr3gULr-LJ-l_5xsE | https://lh5.googleusercontent.com/p/AF1QipPbW5hfSBPGfFNRjfKQFc0Glef9zOwaF8bBYJg | https://lh5.googleusercontent.com/p/AF1QipO3wXO7SEgW94AL_DOZ-MCmhZzfcuz4ul6YCCE | https://lh5.googleusercontent.com/p/AF1QipMFCm-roNjibPg0opgCQlo_08VMthQ319shsMU | https://lh5.googleusercontent.com/p/AF1QipN52fdanRou87IWUGI4Xbfsp6bWWLI5LuPLxKg,https://www.google.com/maps/contrib/106067385902636110835/reviews?hl=en-US&sa=X&ved=2ahUKEwiS6pzN5uP7AhX7EGIAHQIQA-oQvfQBegQIARB5,www.google.com,,University of Limerick,433,4.7,"Castletroy, County Limerick, Ireland",ChIJc1guIZheW0gRLfzDqvPrf8o,"https://www.google.com/search?q=university+of+limerick&rlz=1C1CHBF_enIN962IN962&oq=University+of+Limerick&aqs=chrome.0.0i433i512j46i20i175i199i263i512j0i512j46i512j46i175i199i512j0i512j69i60j69i61.822j0j4&sourceid=chrome&ie=UTF-8#lrd=0x485b5e98212e5873:0xca7febf3aac3fc2d,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJc1guIZheW0gRLfzDqvPrf8o
193,Ernesto Baez,"What an amazing place. The campus is absolutely beautiful very safe and transport directly to and from Dublin. Our dorms were right next the river/creek and we could hear the birds signing all the time. At nights the campus can be so enchanting with a slight drizzle that never seems to get you wet you, with a fog so dense you can barely see 2 meters in-front of you. The facilities are first class and my experience with the staff and fellow student body was nothing short lifelong memories.",5.0,5.0,,a year ago,https://lh5.googleusercontent.com/p/AF1QipPlypy45vjZ7j0gOpIJQJ-9E-hO_nS3edw_lGNj | https://lh5.googleusercontent.com/p/AF1QipOQ9oVuVUCjNkPJJ8WadYev714tJ7Oq-6CPLLi2 | https://lh5.googleusercontent.com/p/AF1QipO2i4Vv1U4pZk0Its8Dgi6-hByH7KW73wavOEoe | https://lh5.googleusercontent.com/p/AF1QipPayuJwTgAPGtbGtJpA70teYgq_nCWhBF9VN951 | https://lh5.googleusercontent.com/p/AF1QipP6m04yY1Qi3cV3EMgRC6rMS96-aF74ZfcF4shN | https://lh5.googleusercontent.com/p/AF1QipNRd3bj2sfNQhmLJ41KnUjoKZd9wFDCI3h-mVLi | https://lh5.googleusercontent.com/p/AF1QipPGxAeh3eDqmyIYOpB7esP4dQ4ecvOICIcf6SG3 | https://lh5.googleusercontent.com/p/AF1QipO6A65lGbKGEAFCmvv4lDPyljvrJkrPSC6eWong | https://lh5.googleusercontent.com/p/AF1QipOseqz3XCOrJzU2qDUuOLvKBeyE8rvcwC3zC4Xh | https://lh5.googleusercontent.com/p/AF1QipOhieE1XvpJseofdJeWClra4N-dvu2U8j_dYphS,https://www.google.com/maps/contrib/108227305539677121816/reviews?hl=en-US&sa=X&ved=2ahUKEwiS6pzN5uP7AhX7EGIAHQIQA-oQvfQBegQIARA6,www.google.com,,University of Limerick,433,4.7,"Castletroy, County Limerick, Ireland",ChIJc1guIZheW0gRLfzDqvPrf8o,"https://www.google.com/search?q=university+of+limerick&rlz=1C1CHBF_enIN962IN962&oq=University+of+Limerick&aqs=chrome.0.0i433i512j46i20i175i199i263i512j0i512j46i512j46i175i199i512j0i512j69i60j69i61.822j0j4&sourceid=chrome&ie=UTF-8#lrd=0x485b5e98212e5873:0xca7febf3aac3fc2d,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJc1guIZheW0gRLfzDqvPrf8o
194,Martin Rathfelder,Very spacious. very green.,5.0,5.0,,5 months ago,https://lh5.googleusercontent.com/p/AF1QipNUD1WIOyBwkjSA_V6x4qhDeO69MMCu4-nP5OKY,https://www.google.com/maps/contrib/104966839049579724102/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegUIARCdAQ,www.google.com,,University of Limerick,433,4.7,"Castletroy, County Limerick, Ireland",ChIJc1guIZheW0gRLfzDqvPrf8o,"https://www.google.com/search?q=university+of+limerick&rlz=1C1CHBF_enIN962IN962&oq=University+of+Limerick&aqs=chrome.0.0i433i512j46i20i175i199i263i512j0i512j46i512j46i175i199i512j0i512j69i60j69i61.822j0j4&sourceid=chrome&ie=UTF-8#lrd=0x485b5e98212e5873:0xca7febf3aac3fc2d,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJc1guIZheW0gRLfzDqvPrf8o
195,Love Nature,"Beautiful place surrounded by natural beauty with river and natural vegetations. Accessible : with bus stop for buses going and arriving from dublin and limerick city , easy and comfortable to walk throughout or to 🚴‍♀️ and briges connecting different part of university. Beautiful compound and facilities : unique buildings, bridges , parking for cars and bikes, shops, café , sport fields and facilities, river sides with beautiful walking routes.",5.0,5.0,,a year ago,,https://www.google.com/maps/contrib/117005212252890075954/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegUIARC1AQ,www.google.com,,University of Limerick,433,4.7,"Castletroy, County Limerick, Ireland",ChIJc1guIZheW0gRLfzDqvPrf8o,"https://www.google.com/search?q=university+of+limerick&rlz=1C1CHBF_enIN962IN962&oq=University+of+Limerick&aqs=chrome.0.0i433i512j46i20i175i199i263i512j0i512j46i512j46i175i199i512j0i512j69i60j69i61.822j0j4&sourceid=chrome&ie=UTF-8#lrd=0x485b5e98212e5873:0xca7febf3aac3fc2d,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJc1guIZheW0gRLfzDqvPrf8o
196,Colin McInerney,Amazing campus.. there is many different locations to go walking within the grounds.. very scenic place that offers something for everyone.. the college itself is a very prestigious school and a very well known landmark in the limerick area.,5.0,5.0,,a year ago,,https://www.google.com/maps/contrib/104431639450221259415/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegUIARDLAQ,www.google.com,,University of Limerick,433,4.7,"Castletroy, County Limerick, Ireland",ChIJc1guIZheW0gRLfzDqvPrf8o,"https://www.google.com/search?q=university+of+limerick&rlz=1C1CHBF_enIN962IN962&oq=University+of+Limerick&aqs=chrome.0.0i433i512j46i20i175i199i263i512j0i512j46i512j46i175i199i512j0i512j69i60j69i61.822j0j4&sourceid=chrome&ie=UTF-8#lrd=0x485b5e98212e5873:0xca7febf3aac3fc2d,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJc1guIZheW0gRLfzDqvPrf8o
197,David Mc Namara,There's a beautiful walk along the river between the University and the city,5.0,5.0,,2 years ago,https://lh5.googleusercontent.com/p/AF1QipNhNR9b63Vg4IkT2giGGfKoViuvZGY7ypG8g3Qz | https://lh5.googleusercontent.com/p/AF1QipMl0pa8lJmD-GN5htYXmkzxxeMvQyJ-hLQ2ChvZ | https://lh5.googleusercontent.com/p/AF1QipNa-S7cMUjLBm3vhCVwxmYv_9hdyXL4mK04ZSH8 | https://lh5.googleusercontent.com/p/AF1QipPmMSAphm5iPMc-YfB1ix3ElY2WzyKvjJ1phMpt | https://lh5.googleusercontent.com/p/AF1QipPQ9zu1J-6a8TVB98aQ8bXgfQvlbG3Hlti3y5Cj,https://www.google.com/maps/contrib/102596433935739276506/reviews?hl=en-US&sa=X&ved=2ahUKEwip1onO5uP7AhVKFVkFHUB-BxkQvfQBegUIARCBAQ,www.google.com,,University of Limerick,433,4.7,"Castletroy, County Limerick, Ireland",ChIJc1guIZheW0gRLfzDqvPrf8o,"https://www.google.com/search?q=university+of+limerick&rlz=1C1CHBF_enIN962IN962&oq=University+of+Limerick&aqs=chrome.0.0i433i512j46i20i175i199i263i512j0i512j46i512j46i175i199i512j0i512j69i60j69i61.822j0j4&sourceid=chrome&ie=UTF-8#lrd=0x485b5e98212e5873:0xca7febf3aac3fc2d,1,,,",https://www.google.com/maps/place/?q=place_id:ChIJc1guIZheW0gRLfzDqvPrf8o
