,Logical_quotient_rating,i_get_stressed_out_easily,coding_skills_rating,public_speaking_points,i_am_always_prepared,i_follow_a_schedule,i_am_quick_to_understand_things,i_am_full_of_ideas,i_start_conversations,do_you_like_sports,entrepreneurial_mindset,tendency_to_worry,self_learning_capability,Extra_courses_did,Taken_inputs_from_seniors_or_elders,reading_and_writing_skills,memory_capability_score,worked_in_teams_ever,Introvert,Suggested_Job_Role,B_hard worker,B_smart worker
4314,1,1,3,2,4,1,9,2,8,0,0,1,0,1,1,0,2,1,0,Database Developer,0,1
4315,3,3,7,4,1,6,1,2,7,0,1,1,0,0,1,0,1,1,0,Database Developer,0,1
4316,6,4,0,9,5,4,4,9,5,0,1,1,0,1,0,1,1,1,0,Database Developer,0,1
4317,5,9,5,9,7,9,4,9,1,1,1,0,0,1,0,1,1,0,1,Database Developer,0,1
4318,7,7,9,0,5,7,3,4,8,1,1,0,0,1,1,2,1,0,1,Database Developer,1,0
4319,2,7,4,1,9,7,1,8,7,0,0,1,1,0,0,1,2,1,0,Database Developer,1,0
4320,4,8,3,6,4,6,0,6,7,0,0,0,0,1,1,2,1,1,1,Database Developer,0,1
4321,9,2,4,6,9,2,4,9,3,0,0,0,0,1,0,1,2,1,0,Database Developer,1,0
4322,9,8,3,2,5,4,6,3,0,1,1,1,1,0,0,1,0,1,0,Database Developer,0,1
4323,6,6,0,3,1,0,5,9,7,0,0,1,1,0,1,1,2,0,1,Database Developer,1,0
4324,9,2,1,9,1,3,4,4,8,1,0,1,1,0,0,0,0,0,1,Database Developer,1,0
4325,6,0,1,4,1,8,4,1,9,0,1,0,0,0,0,1,0,1,0,Database Developer,1,0
4326,9,2,0,7,0,4,7,4,6,0,0,1,1,0,0,0,1,0,0,Database Developer,0,1
4327,5,4,7,8,3,8,5,1,9,0,0,0,0,0,0,2,0,0,0,Database Developer,0,1
4328,2,7,4,2,7,3,1,2,2,1,1,0,0,1,1,2,0,0,0,Database Developer,1,0
4329,6,8,3,4,0,7,1,6,2,0,0,1,0,0,0,1,2,1,0,Database Developer,1,0
4330,6,3,7,5,8,3,2,6,7,1,0,1,0,1,0,0,1,1,0,Database Developer,0,1
4331,4,5,7,0,1,0,8,2,6,1,0,1,0,0,0,1,0,1,0,Database Developer,1,0
4332,6,8,6,8,6,5,6,9,3,1,1,0,1,1,1,2,1,0,0,Database Developer,0,1
4333,5,4,3,0,2,5,3,2,3,1,1,0,1,0,0,2,1,1,0,Database Developer,0,1
4334,1,9,9,5,8,0,8,1,3,1,1,1,0,1,0,1,1,0,1,Database Developer,1,0
4335,2,4,9,3,1,3,7,6,3,0,0,1,0,1,0,1,2,1,0,Database Developer,1,0
4336,4,8,1,2,3,1,4,0,1,1,0,0,0,1,1,1,0,0,1,Database Developer,0,1
4337,2,7,6,7,5,9,6,8,6,0,0,1,0,1,1,0,2,1,0,Database Developer,1,0
4338,8,7,8,3,0,8,8,9,3,1,0,1,0,1,0,0,0,0,1,Database Developer,0,1
4339,7,7,5,6,9,5,2,6,1,1,0,1,1,1,0,0,1,0,1,Database Developer,0,1
4340,5,2,3,4,8,9,0,5,0,1,1,1,1,0,1,0,1,0,0,Database Developer,0,1
4341,4,8,4,3,0,4,2,9,3,0,0,1,1,1,1,1,0,1,1,Database Developer,1,0
4342,8,0,7,4,1,0,7,4,6,1,0,0,0,1,0,2,2,0,1,Database Developer,1,0
4343,2,8,2,9,6,4,8,8,2,1,0,0,1,0,1,1,0,1,0,Database Developer,0,1
4344,5,0,0,2,1,3,9,7,4,0,0,0,1,1,1,0,0,1,0,Database Developer,0,1
4345,9,1,1,7,9,2,0,9,5,0,0,0,1,1,0,0,1,1,0,Database Developer,0,1
4346,7,2,4,3,5,7,7,1,0,0,0,1,1,1,0,2,0,1,1,Database Developer,0,1
4347,6,5,0,6,6,5,4,7,0,1,0,0,1,1,0,0,2,0,1,Database Developer,0,1
4348,3,9,5,9,1,8,0,5,6,0,1,1,1,1,0,0,0,0,1,Database Developer,1,0
4349,0,7,0,7,6,7,9,0,7,0,0,0,0,1,0,0,2,1,1,Database Developer,1,0
4350,8,0,5,1,5,1,6,3,0,1,0,1,0,1,1,1,2,1,0,Database Developer,0,1
4351,4,3,6,5,0,2,3,2,4,1,0,0,1,1,1,1,1,1,0,Database Developer,0,1
4352,4,6,2,6,0,6,5,8,6,1,1,1,0,1,1,2,0,0,0,Database Developer,1,0
4353,0,8,8,6,7,7,3,3,7,0,0,0,1,1,0,0,0,0,0,Database Developer,0,1
4354,2,0,7,0,9,7,7,1,5,1,1,0,0,1,0,1,1,0,0,Database Developer,0,1
4355,1,4,1,9,3,6,2,3,8,1,1,1,0,1,0,1,2,1,0,Database Developer,0,1
4356,8,1,9,0,4,7,6,3,9,1,1,1,0,1,0,0,0,1,0,Database Developer,0,1
4357,9,8,8,4,9,8,5,4,2,1,0,1,1,1,0,2,0,0,0,Database Developer,0,1
4358,4,8,8,2,1,7,6,9,4,0,1,0,1,1,0,1,0,0,0,Database Developer,0,1
4359,4,6,1,7,8,4,8,9,6,0,0,0,0,1,0,1,0,0,1,Database Developer,1,0
4360,1,3,3,3,2,9,1,2,2,1,1,1,0,0,0,1,2,0,0,Database Developer,1,0
4361,5,7,9,3,8,1,8,0,7,1,0,0,1,1,1,0,2,0,1,Database Developer,0,1
4362,4,7,6,0,1,2,6,2,8,1,1,1,1,0,0,1,0,0,1,Database Developer,1,0
4363,3,8,7,1,2,6,8,1,3,0,0,0,1,1,1,0,1,1,1,Database Developer,0,1
4364,9,0,7,2,0,8,1,0,6,1,1,0,1,1,0,1,1,1,0,Database Developer,1,0
4365,5,0,7,4,0,3,4,6,5,0,0,1,0,0,1,2,0,0,1,Database Developer,1,0
4366,4,9,3,4,5,9,7,1,4,0,1,0,1,0,1,0,1,1,0,Database Developer,0,1
4367,8,1,1,3,8,3,5,6,6,0,1,0,0,0,0,1,2,1,1,Database Developer,1,0
4368,8,2,5,2,8,5,6,6,3,1,1,0,1,1,1,1,2,1,0,Database Developer,0,1
4369,0,8,3,2,7,9,2,4,9,1,0,0,1,1,0,2,1,1,0,Database Developer,0,1
4370,3,4,2,9,9,5,9,8,3,0,0,0,1,1,0,2,1,1,0,Database Developer,0,1
4371,9,8,9,7,4,2,3,2,7,0,1,0,1,0,0,0,0,0,0,Database Developer,1,0
4372,9,0,8,8,6,4,4,5,1,0,0,0,0,1,0,0,2,0,0,Database Developer,1,0
4373,2,8,5,8,7,6,6,9,6,1,0,0,1,1,0,1,1,1,1,Database Developer,0,1
4374,4,7,6,7,4,5,0,7,6,1,1,1,0,1,1,2,1,1,0,Database Developer,0,1
4375,2,7,5,9,9,4,7,0,1,1,0,0,1,0,1,0,1,0,1,Database Developer,0,1
4376,0,4,3,5,7,2,1,4,8,1,0,1,0,1,1,1,2,1,0,Database Developer,0,1
4377,2,8,8,3,3,0,3,8,4,1,1,1,0,0,1,1,1,1,1,Database Developer,1,0
4378,2,8,7,7,5,8,5,1,0,0,0,0,1,0,0,1,1,0,1,Database Developer,1,0
4379,8,3,2,7,6,2,3,2,8,1,1,1,1,1,1,0,2,1,1,Database Developer,1,0
4380,1,2,5,7,8,4,3,4,2,0,0,0,0,0,1,0,1,1,0,Database Developer,1,0
4381,6,9,7,0,2,7,0,6,7,0,1,1,0,0,0,0,2,1,1,Database Developer,0,1
4382,2,3,4,8,1,1,1,6,5,0,0,1,0,0,1,0,2,0,0,Database Developer,1,0
4383,4,2,2,0,6,6,9,1,7,1,0,0,1,1,1,0,1,1,0,Database Developer,1,0
4384,1,8,2,7,9,0,4,1,4,1,1,0,1,1,1,2,0,0,0,Database Developer,0,1
4385,6,8,8,9,7,9,2,7,6,1,0,0,1,1,0,2,0,0,0,Database Developer,0,1
4386,8,3,0,1,5,6,2,6,0,1,1,0,1,1,0,1,0,1,1,Database Developer,0,1
4387,8,5,3,8,9,2,6,6,3,0,0,0,1,1,1,2,1,1,0,Database Developer,1,0
4388,3,3,3,6,0,8,9,3,2,1,0,1,0,1,0,1,2,1,1,Database Developer,1,0
4389,1,7,1,6,2,5,0,3,8,1,1,1,1,0,1,2,1,0,1,Database Developer,0,1
4390,6,5,1,3,2,1,7,8,3,1,1,0,0,0,1,0,0,0,0,Database Developer,1,0
4391,0,6,9,6,5,3,3,0,0,1,0,1,0,0,1,0,0,1,0,Database Developer,1,0
4392,3,0,0,2,0,4,5,0,1,1,0,1,0,1,1,0,2,0,1,Database Developer,0,1
4393,9,0,3,9,3,7,6,5,4,1,0,0,1,1,0,1,1,0,0,Database Developer,0,1
4394,5,0,3,7,7,2,0,1,9,0,0,0,1,0,0,1,2,1,0,Database Developer,0,1
4395,4,9,5,3,8,6,8,1,8,0,0,1,1,1,0,1,2,0,1,Database Developer,0,1
4396,8,7,2,4,2,7,2,2,5,1,0,1,1,0,0,0,2,0,1,Database Developer,0,1
4397,5,7,2,2,5,9,5,6,4,0,1,1,1,0,0,2,1,0,0,Database Developer,1,0
4398,0,2,0,4,9,5,3,2,6,1,1,1,1,0,1,1,1,0,0,Database Developer,0,1
4399,8,5,2,3,6,2,2,5,6,0,1,0,1,1,0,0,2,1,1,Database Developer,0,1
4400,9,9,8,6,1,0,2,1,1,1,1,0,1,1,0,2,0,1,1,Database Developer,1,0
4401,2,1,5,6,5,2,0,2,5,1,1,0,1,1,0,1,0,1,0,Database Developer,1,0
4402,9,4,5,2,8,0,3,5,5,1,0,1,1,0,1,2,0,0,1,Database Developer,0,1
4403,3,0,1,8,2,8,8,5,5,1,1,1,1,1,1,1,1,0,1,Database Developer,1,0
4404,9,4,1,3,9,4,7,6,2,1,1,0,1,1,0,1,0,1,1,Database Developer,0,1
4405,1,7,6,7,2,7,8,7,9,0,0,0,0,0,1,1,2,1,0,Database Developer,1,0
4406,5,9,7,1,8,1,5,8,1,0,0,1,1,0,0,2,2,1,1,Database Developer,0,1
4407,6,4,8,1,1,9,3,6,0,0,0,0,1,1,1,2,0,1,1,Database Developer,1,0
4408,4,7,8,0,2,2,5,3,8,0,0,1,0,1,0,1,2,1,1,Database Developer,0,1
4409,2,9,3,9,3,9,9,3,6,1,1,0,0,0,1,0,2,0,0,Database Developer,0,1
4410,9,3,6,7,3,8,6,5,6,0,0,0,1,1,0,0,2,1,0,Database Developer,1,0
4411,4,5,1,0,5,3,8,1,4,0,0,0,0,0,1,1,2,1,1,Database Developer,1,0
4412,6,5,5,9,3,0,9,7,3,1,1,0,1,1,0,1,0,0,1,Database Developer,1,0
4413,8,6,6,6,8,6,6,9,9,0,0,1,1,1,0,2,0,1,0,Database Developer,0,1
4414,5,2,4,0,0,0,3,5,8,1,1,0,0,0,1,2,0,0,0,Database Developer,0,1
4415,6,8,9,0,0,3,0,6,4,0,1,0,0,0,0,1,0,1,1,Database Developer,0,1
4416,6,1,2,5,8,5,2,3,5,0,1,0,0,1,1,1,1,1,0,Database Developer,1,0
4417,3,4,1,0,5,5,8,7,6,1,0,0,0,1,0,1,2,0,1,Database Developer,0,1
4418,6,0,1,6,9,3,9,4,9,1,0,0,1,1,1,2,1,1,1,Database Developer,1,0
4419,5,4,8,0,3,8,2,5,2,1,0,1,0,0,0,0,1,1,0,Database Developer,1,0
4420,9,7,9,4,5,0,6,3,2,0,0,1,1,0,0,2,1,0,0,Database Developer,1,0
4421,7,9,1,9,1,5,6,9,1,1,1,0,0,0,0,1,2,0,0,Database Developer,0,1
4422,3,7,2,4,6,3,1,3,0,0,1,0,1,0,0,2,0,0,0,Database Developer,1,0
4423,5,0,5,2,9,1,7,3,6,0,1,1,0,0,1,2,0,0,0,Database Developer,0,1
4424,4,0,1,6,1,0,5,2,7,1,0,0,1,0,0,0,1,1,1,Database Developer,0,1
4425,7,1,8,3,8,0,0,6,1,0,1,0,0,1,1,0,0,0,1,Database Developer,0,1
4426,1,4,9,2,2,5,1,7,6,1,0,0,1,0,1,1,2,1,1,Database Developer,1,0
4427,6,5,4,7,1,7,2,1,4,1,0,0,0,0,1,0,0,1,1,Database Developer,1,0
4428,9,3,0,8,6,4,9,0,1,1,0,1,1,1,0,0,0,1,1,Database Developer,0,1
4429,2,2,1,6,1,1,4,5,3,0,0,1,0,1,1,2,1,1,1,Database Developer,1,0
4430,9,5,1,3,3,9,9,8,2,0,0,1,1,0,0,1,0,1,1,Database Developer,1,0
4431,1,7,4,0,1,7,2,1,0,1,0,0,0,1,0,1,2,0,0,Database Developer,0,1
4432,5,2,2,2,9,1,0,2,7,1,1,1,1,1,1,1,2,0,1,Database Developer,1,0
4433,1,8,7,9,0,1,0,1,0,0,0,1,1,1,0,0,2,1,0,Database Developer,1,0
4434,8,7,9,0,5,5,8,1,4,0,0,0,1,0,0,1,2,0,0,Database Developer,1,0
4435,9,9,0,1,5,1,6,2,3,1,1,1,0,1,0,1,1,1,1,Database Developer,1,0
4436,4,4,9,3,9,8,6,8,3,0,1,0,1,0,1,2,2,1,1,Database Developer,1,0
4437,8,2,6,5,7,4,4,9,6,1,1,0,1,0,0,0,1,1,1,Database Developer,1,0
4438,6,6,7,6,7,9,4,0,2,0,0,0,0,1,1,0,1,0,0,Database Developer,0,1
4439,7,3,7,7,6,8,4,7,2,1,1,0,1,0,1,1,0,1,1,Database Developer,0,1
4440,3,0,1,8,6,3,8,9,8,0,1,0,1,0,1,2,0,1,0,Database Developer,1,0
4441,4,3,8,6,5,7,4,6,4,0,1,1,0,1,0,2,2,0,1,Database Developer,1,0
4442,6,6,2,2,8,9,3,9,0,0,1,0,1,1,1,2,1,0,1,Database Developer,1,0
4443,0,5,4,2,8,5,2,4,0,1,0,0,1,1,1,1,0,1,0,Database Developer,0,1
4444,3,1,3,3,3,9,2,1,6,0,1,0,1,1,1,0,1,0,1,Database Developer,1,0
4445,1,0,3,6,2,0,7,1,3,1,0,0,1,0,0,1,2,0,1,Database Developer,1,0
4446,8,6,3,2,7,8,2,1,9,0,0,0,1,0,1,1,0,0,0,Database Developer,0,1
4447,8,7,5,7,7,5,8,0,6,1,1,0,1,0,0,0,1,0,0,Database Developer,1,0
4448,6,9,3,2,8,0,4,4,9,0,0,1,1,1,0,1,0,1,0,Database Developer,0,1
4449,5,5,2,3,2,2,0,1,1,1,0,0,1,1,1,2,1,1,0,Database Developer,1,0
4450,5,5,4,8,9,6,4,6,8,1,1,0,0,0,0,0,1,1,0,Database Developer,0,1
4451,2,6,7,2,9,0,9,6,3,0,1,0,0,0,1,0,2,0,1,Database Developer,0,1
4452,7,8,4,0,4,4,0,9,3,0,1,1,0,1,1,2,0,1,0,Database Developer,1,0
4453,3,6,5,3,4,8,9,2,6,1,1,0,0,1,0,2,1,1,0,Database Developer,0,1
4454,9,2,0,9,5,2,4,7,8,1,1,1,0,1,0,1,0,0,0,Database Developer,0,1
4455,1,2,9,4,9,1,8,7,7,0,1,1,1,0,0,1,0,0,1,Database Developer,0,1
4456,4,4,9,6,5,9,2,8,4,0,0,1,0,1,0,0,2,0,1,Database Developer,1,0
4457,5,5,0,7,3,9,5,3,6,0,1,0,0,0,1,0,2,1,1,Database Developer,0,1
4458,0,2,6,0,9,7,5,3,6,0,1,0,1,1,1,2,2,0,0,Database Developer,1,0
4459,0,3,0,0,9,9,1,2,0,1,0,1,0,1,1,0,0,1,0,Database Developer,0,1
4460,9,8,3,5,7,4,3,5,6,0,0,0,0,1,0,1,2,0,0,Database Developer,1,0
4461,8,1,9,2,6,6,5,7,7,0,0,0,0,1,1,1,2,1,0,Database Developer,0,1
4462,4,6,8,9,5,1,7,4,1,1,0,0,0,1,0,0,2,0,0,Database Developer,0,1
4463,7,4,9,7,6,6,8,1,7,1,1,1,1,0,1,1,0,1,1,Database Developer,0,1
4464,5,4,9,4,5,6,2,8,4,1,0,0,1,0,0,1,1,0,0,Database Developer,0,1
4465,9,9,8,5,1,4,8,4,7,1,0,1,1,0,0,2,2,0,1,Database Developer,1,0
4466,8,3,7,7,6,8,2,0,4,1,1,1,0,0,0,0,0,1,1,Database Developer,1,0
4467,2,6,6,5,8,3,7,0,8,0,0,0,0,0,0,1,1,0,1,Database Developer,1,0
4468,1,1,6,0,8,3,9,8,0,1,1,0,0,0,0,2,0,0,1,Database Developer,1,0
4469,3,1,7,2,4,3,7,4,0,0,1,0,0,0,1,0,1,1,1,Database Developer,1,0
4470,4,8,0,4,7,9,5,5,6,0,1,0,1,1,0,0,0,1,0,Database Developer,1,0
4471,7,5,5,4,7,0,2,8,3,1,0,1,1,1,1,0,1,1,0,Database Developer,1,0
4472,7,7,3,8,8,1,4,2,7,1,0,0,1,0,0,2,0,1,1,Database Developer,1,0
4473,4,3,9,1,8,8,0,4,0,0,1,0,0,1,0,1,1,0,0,Database Developer,0,1
4474,5,4,4,1,0,2,2,3,7,1,0,1,0,1,1,0,2,1,1,Database Developer,1,0
4475,7,1,0,5,3,1,7,1,3,0,0,1,1,0,1,1,0,1,0,Database Developer,1,0
4476,9,1,6,1,6,6,7,5,6,1,1,0,0,1,0,2,1,1,0,Database Developer,1,0
4477,8,1,7,5,6,1,7,9,7,0,1,1,0,1,1,0,1,1,1,Database Developer,1,0
4478,3,2,6,6,6,6,8,1,6,1,0,1,0,0,0,2,1,0,0,Database Developer,0,1
4479,3,2,9,2,3,5,1,7,2,1,0,1,1,0,1,2,2,1,0,Database Developer,1,0
4480,1,2,4,8,9,5,3,5,0,0,0,1,0,1,1,1,1,0,1,Database Developer,1,0
4481,0,1,2,1,2,7,1,8,0,1,1,0,1,0,0,0,1,1,0,Database Developer,0,1
4482,6,6,3,0,2,0,0,4,6,1,0,1,0,0,0,2,2,0,1,Database Developer,0,1
4483,6,2,4,5,3,5,4,9,8,0,1,1,1,0,1,1,2,0,1,Database Developer,0,1
4484,6,9,5,6,2,9,5,3,4,0,1,0,1,0,0,1,0,1,1,Database Developer,1,0
4485,7,3,2,8,8,2,7,6,5,1,1,1,0,0,1,0,1,1,0,Database Developer,0,1
4486,0,8,0,5,8,1,2,8,0,0,0,0,0,1,1,2,1,0,1,Database Developer,0,1
4487,9,6,9,4,7,8,3,2,7,1,0,1,0,0,0,2,0,1,0,Database Developer,0,1
4488,5,0,1,9,4,0,9,7,3,0,0,0,0,1,0,1,2,0,0,Database Developer,0,1
4489,8,0,4,1,3,3,5,2,6,1,1,0,1,1,0,1,0,0,1,Database Developer,0,1
4490,7,4,7,3,0,8,1,2,9,0,0,1,0,1,0,0,2,1,1,Database Developer,0,1
4491,4,2,9,2,0,0,6,9,4,1,0,1,0,1,1,2,0,1,0,Database Developer,0,1
4492,7,2,6,8,8,0,2,2,3,1,1,0,0,1,1,2,2,0,1,Database Developer,1,0
4493,6,3,3,5,8,9,2,0,2,1,0,1,1,1,0,2,2,1,1,Database Developer,0,1
4494,3,1,5,7,0,4,9,8,6,1,0,0,1,0,0,1,1,1,1,Database Developer,1,0
4495,5,7,4,9,7,5,2,5,0,1,0,0,1,1,0,2,1,1,1,Database Developer,0,1
4496,0,8,8,7,6,4,0,7,1,1,0,0,1,1,1,0,1,1,0,Database Developer,1,0
4497,8,8,0,1,6,6,5,3,8,0,0,0,1,0,1,0,0,0,0,Database Developer,0,1
4498,8,0,9,5,3,0,4,5,7,0,0,1,0,1,1,2,1,0,1,Database Developer,0,1
4499,9,3,3,8,2,9,5,1,3,0,0,0,1,1,0,1,1,0,1,Database Developer,0,1
4500,0,0,6,0,2,5,3,6,9,0,1,1,0,1,0,2,2,1,1,Database Developer,0,1
4501,7,1,4,1,5,2,3,6,3,0,0,1,0,0,1,0,1,1,0,Database Developer,1,0
4502,2,6,3,7,0,9,8,0,4,1,1,0,1,0,1,1,0,0,0,Database Developer,1,0
4503,7,1,4,5,0,5,3,6,9,1,1,0,0,0,0,0,0,0,1,Database Developer,0,1
4504,6,9,9,3,0,4,9,5,8,1,0,0,1,0,0,1,2,1,0,Database Developer,0,1
4505,4,8,7,4,2,7,2,2,6,1,1,0,0,1,0,1,2,1,0,Database Developer,0,1
4506,4,5,0,4,5,5,4,8,3,1,0,0,1,1,1,2,0,1,0,Database Developer,1,0
4507,0,9,6,9,9,2,4,6,4,0,0,1,1,0,1,0,2,1,1,Database Developer,0,1
4508,0,4,5,7,0,9,9,4,9,1,1,0,0,1,1,2,2,0,0,Database Developer,1,0
4509,9,9,9,7,5,8,5,8,9,0,0,0,0,1,0,1,1,1,1,Database Developer,0,1
4510,2,6,9,3,4,2,4,2,5,0,1,1,1,0,1,2,2,0,0,Database Developer,1,0
4511,4,0,1,1,1,1,1,9,6,1,1,1,1,0,1,0,2,0,0,Database Developer,0,1
4512,4,9,9,3,3,5,0,1,5,0,1,1,1,1,0,2,2,0,1,Database Developer,0,1
4513,5,6,1,3,5,0,6,1,5,0,1,1,1,0,1,2,2,1,1,Database Developer,0,1
4514,2,4,0,3,2,5,4,1,3,0,1,0,0,0,0,2,1,0,1,Database Developer,0,1
4515,9,5,6,0,3,1,8,7,3,1,0,0,0,0,1,2,1,1,1,Database Developer,1,0
4516,7,1,1,7,9,6,4,0,3,1,0,1,0,1,1,2,0,0,1,Database Developer,0,1
4517,2,9,8,2,5,8,7,0,7,1,1,0,0,1,1,1,0,1,0,Database Developer,0,1
4518,3,1,9,5,6,4,8,3,5,1,1,1,1,0,0,1,1,0,0,Database Developer,0,1
4519,8,5,9,4,2,5,6,6,9,1,0,0,1,0,1,1,1,1,0,Database Developer,0,1
4520,5,0,5,5,6,4,5,2,5,0,0,0,1,1,0,0,1,0,0,Database Developer,1,0
4521,5,9,4,9,8,8,8,9,1,1,1,1,1,1,1,2,2,1,1,Database Developer,1,0
4522,8,3,3,3,2,0,7,7,2,1,1,1,0,0,0,0,1,0,1,Database Developer,1,0
4523,7,0,2,5,1,6,7,2,4,1,0,0,1,0,1,0,2,0,1,Database Developer,1,0
4524,4,1,1,2,5,6,7,8,7,1,1,1,1,0,1,1,2,1,0,Database Developer,0,1
4525,3,6,9,6,2,6,6,1,6,1,0,0,1,0,1,1,0,1,1,Database Developer,0,1
4526,9,4,0,8,8,6,4,4,0,1,1,1,1,0,1,2,2,0,0,Database Developer,1,0
4527,8,0,3,8,5,7,3,0,6,1,1,1,1,0,0,2,2,1,1,Database Developer,0,1
4528,5,4,1,6,7,3,3,0,1,0,0,0,0,0,1,0,0,0,1,Database Developer,1,0
4529,1,4,1,9,4,7,2,3,1,0,1,1,1,0,1,0,2,1,0,Database Developer,0,1
4530,9,0,0,3,8,3,4,8,0,1,0,1,0,0,1,2,1,1,1,Database Developer,0,1
4531,3,4,4,4,7,6,1,2,6,0,1,1,0,0,0,0,2,0,1,Database Developer,1,0
4532,0,6,4,2,3,7,2,2,8,0,0,1,0,1,1,0,0,0,1,Database Developer,0,1
4533,6,7,4,0,9,2,9,4,0,1,1,1,0,1,1,2,0,0,1,Database Developer,0,1
4534,2,7,6,5,2,4,3,6,8,1,0,1,0,0,1,0,2,1,0,Database Developer,0,1
4535,1,1,0,4,5,7,1,0,0,1,1,0,1,1,1,0,0,0,0,Database Developer,1,0
4536,4,1,2,8,4,6,0,0,8,0,1,1,1,1,1,2,2,0,0,Database Developer,1,0
4537,5,0,3,4,3,5,9,5,0,1,0,1,1,0,1,1,2,1,1,Database Developer,0,1
4538,8,1,5,6,5,8,2,1,7,0,0,0,0,0,1,0,2,1,0,Database Developer,0,1
4539,4,5,4,1,7,4,7,8,2,1,0,1,1,0,0,0,2,1,1,Database Developer,0,1
4540,9,8,1,2,4,1,7,0,4,0,1,1,1,1,1,0,0,0,1,Database Developer,0,1
4541,9,1,1,5,0,2,2,4,8,1,0,0,1,0,0,2,2,0,0,Database Developer,1,0
4542,1,8,8,0,2,1,2,2,5,1,1,1,1,0,0,0,1,1,0,Database Developer,1,0
4543,2,4,1,1,3,7,3,1,8,0,1,0,1,1,1,2,2,1,1,Database Developer,1,0
4544,5,1,6,4,6,6,3,3,5,0,0,1,0,0,0,0,0,1,1,Database Developer,1,0
4545,7,2,7,2,6,5,4,7,1,1,1,0,1,0,1,0,1,0,0,Database Developer,0,1
4546,2,8,3,2,0,5,2,5,5,1,1,1,1,0,1,0,1,0,1,Database Developer,0,1
4547,8,5,8,9,6,7,7,2,3,0,1,1,0,1,1,0,2,0,0,Database Developer,1,0
4548,6,5,0,9,4,1,4,4,1,0,0,0,1,0,0,1,2,0,0,Database Developer,0,1
4549,1,8,8,8,2,2,7,8,7,0,1,0,1,1,1,0,2,1,0,Database Developer,1,0
4550,3,3,6,4,0,0,0,9,7,0,0,0,0,0,0,2,1,0,0,Database Developer,1,0
4551,0,3,5,1,1,2,6,2,0,1,1,0,1,1,1,1,2,1,0,Database Developer,1,0
4552,4,4,5,9,9,3,7,9,3,0,0,1,1,0,1,0,1,0,0,Database Developer,0,1
4553,2,8,5,7,5,0,0,7,2,0,0,1,0,1,0,2,1,0,1,Database Developer,0,1
4554,3,0,6,8,3,7,1,8,6,0,1,0,1,1,1,1,2,1,0,Database Developer,1,0
4555,9,5,5,6,1,0,9,3,6,1,0,0,1,1,1,1,1,1,0,Database Developer,0,1
4556,1,3,7,9,1,6,8,4,5,1,0,0,1,0,1,1,1,1,1,Database Developer,0,1
4557,4,7,0,6,2,7,3,8,3,0,0,1,0,1,0,2,0,1,1,Database Developer,1,0
4558,4,4,7,3,0,0,7,7,3,0,0,0,1,1,0,1,2,1,0,Database Developer,0,1
4559,8,3,4,5,7,9,8,2,8,0,1,0,1,0,1,2,2,1,1,Database Developer,0,1
4560,8,3,2,7,6,3,3,6,3,1,1,1,1,0,0,0,1,1,0,Database Developer,0,1
4561,3,8,1,0,7,1,7,2,7,0,0,1,0,0,1,0,2,0,1,Database Developer,0,1
4562,8,3,5,1,3,6,1,1,4,1,1,0,0,1,0,2,1,0,1,Database Developer,0,1
4563,1,5,6,1,5,3,7,3,1,0,0,1,0,1,0,0,1,1,1,Database Developer,0,1
4564,0,3,3,5,3,1,7,9,6,1,0,1,0,1,1,2,2,0,1,Database Developer,0,1
4565,4,4,1,9,8,5,7,7,0,0,1,1,1,0,0,2,2,0,1,Database Developer,1,0
4566,7,2,6,0,6,2,5,1,0,0,0,1,1,1,1,0,2,1,0,Database Developer,0,1
4567,5,1,1,5,1,8,8,0,4,0,1,1,1,0,0,2,1,0,0,Database Developer,0,1
4568,0,2,4,1,9,0,0,5,0,0,1,0,1,0,1,0,0,1,0,Database Developer,0,1
4569,7,2,3,4,6,3,5,8,2,1,1,1,0,1,1,0,1,1,0,Database Developer,1,0
4570,4,1,2,6,9,2,4,3,6,1,0,0,0,0,1,2,1,0,0,Database Developer,0,1
4571,7,8,3,3,2,4,6,1,3,0,1,0,1,0,1,2,2,1,1,Database Developer,1,0
4572,2,5,2,1,1,6,0,8,0,1,0,1,0,1,0,2,1,1,0,Database Developer,1,0
4573,1,5,5,2,8,5,8,2,8,1,1,0,1,1,1,0,2,1,0,Database Developer,0,1
4574,5,8,9,9,0,0,5,0,7,0,0,1,1,0,0,2,0,1,1,Database Developer,0,1
4575,3,3,6,7,6,4,9,6,7,1,0,1,0,1,1,0,0,0,1,Database Developer,1,0
4576,4,1,1,9,1,0,9,4,2,1,0,1,1,1,0,1,2,1,0,Database Developer,1,0
4577,9,0,8,5,9,0,5,9,5,1,0,1,0,0,0,0,1,1,0,Database Developer,0,1
4578,4,6,8,6,6,1,2,0,1,1,1,0,0,0,1,1,0,0,1,Database Developer,0,1
4579,0,8,1,6,5,5,6,8,8,0,0,0,1,1,0,2,0,0,1,Database Developer,0,1
4580,1,1,7,3,0,6,5,7,5,1,0,1,1,0,0,2,2,1,0,Database Developer,0,1
4581,5,2,3,3,3,9,7,4,7,1,1,1,1,0,0,2,2,0,1,Database Developer,0,1
4582,7,8,9,5,7,4,2,7,6,1,0,1,1,0,1,1,0,1,1,Database Developer,1,0
4583,8,8,4,8,0,1,5,3,9,1,1,1,0,0,1,2,1,0,0,Database Developer,0,1
