,CourseID,Course_name,Score1,Score2
5178,GC330,Computing Science (Limerick),,
5179,GC400,Business Studies (Dublin),300,
5180,GC401,Accounting and Finance (Dublin),270,
5181,GC403,Law (Dublin),280,
5182,GC405,International Hospitality Management (Dublin),265,
5183,GC430,Computing Science (Dublin),240,
5184,GC431,Computing Science (Cloud Computing - Dublin),260,
5185,GC432,Computing Science (Software Development - Dublin),265,
5186,GC433,Computing Science (Network Management - Dublin),,
5187,GC434,Computing Science (Games Development - Dublin),270,
5188,GC450,Journalism and Visual Media (Dublin),240,
5189,GC455,Music Production (Dublin) - Portfolio,290#,
5190,GC462,Design Communication  (Dublin) - Portfolio,320#,
5191,GC489,Interior Architecture (Dublin),290,
5192,GC494,Fashion Design (Dublin) - Portfolio,333#,
5193,BY301,Business - (Degree options: Marketing or Business,,
5194,ID001,Accounting and Finance,200,
5195,ID002,Business Studies,,
5196,ID003,Business Studies with Chinese,285,
5197,BN101,Business,210,
5198,BN103,Business and Information Technology,210,
5199,BN104,Computing (Information Technology),250,
5200,BN107,Applied Social Studies in Social Care,310,
5201,BN108,Engineering (Common Entry - Computer Eng  Mechatro,215,
5202,BN109,Business (Common Entry - Acc & Fin  Bus.  Bus.with,255,
5203,BN110,International Business,215,
5204,BN111,Sports Management and Coaching,310,
5205,BN112,Creative Digital Media,300,
5206,BN113,Horticulture,200,
5207,BN114,Accounting and Finance,235,
5208,BN115,Community and Youth Development,255,
5209,BN117,Computer Engineering in Mobile Systems,200,
5210,BN118,Early Childhood Care and Education,285,
5211,BN120,Digital Forensics and Cyber Security,255,
5212,BN121,Mechatronic Engineering,200,
5213,TA021,European Studies,240,
5214,TA022,Creative Digital Media,260,
5215,TA023,Advertising and Marketing Communications,200,
5216,TA025,Social Care Practice,300,
5217,TA026,International Hospitality and Tourism Management,235,
5218,TA121,Accounting and Finance,255,
5219,TA122,Management,225,
5220,TA123,Marketing Management,245,
5221,TA221,Electronic Engineering,285,
5222,TA222,Mechanical Engineering,225,
5223,TA223,Energy Systems Engineering,260,
5224,TA321,Pharmaceutical Science,330,
5225,TA322,Computing,265,
5226,TA323,Information Technology Management,215,
5227,TA326,DNA and Forensic Analysis,330,
5228,TA327,Sports Science and Health,400,
5229,AD215,Visual Culture,340,
5230,NC003,Computing,320,
5231,NC004,Business Information Systems,325,
5232,NC005,Human Resource Management,290,
5233,NC009,Business,290,
5234,NC010,Psychology,320,
5235,NC020,Marketing Practice,230,
5236,NC022,Accounting and Finance,330,
5237,NC023,Technology Management,240,
5238,RC001,Medicine - Undergraduate Entry,729#,
5239,RC004,Physiotherapy,535*,
5240,RC005,Pharmacy,545*,
5241,RC101,Medicine - Graduate Entry,58#,
5242,TR002,Music,445#,
5243,TR003,History,485*,
5244,TR004,Law,540,
5245,TR005,Philosophy,410,
5246,TR006,Psychology,555*,
5247,TR007,Clinical Speech and Language Studies,520*,
5248,TR008,World Religions and Theology,360,
5249,TR009,Music Education,450#,
5250,TR012,History and Political Science,510*,
5251,TR015,Philosophy   Political Science  Economics and Soci,550,
5252,TR016,Deaf Studies,400,
5253,TR017,Law and Business,580,
5254,TR018,Law and French,585,
5255,TR019,Law and German,545*,
5256,TR020,Law and Political Science,575,
5257,TR021,Classics,410,
5258,TR022,Early and Modern Irish,425,
5259,TR023,English Studies,505,
5260,TR024,European Studies,545,
5261,TR025,Drama and Theatre Studies,455#,
5262,TR027,Irish Studies,420,
5263,TR028,Ancient and Medieval History and Culture,445,
5264,TR029,Political Science and Geography,485,
5265,TR030,Catholic Theological Studies,360,
5266,TR031,Mathematics,570,
5267,TR032,Engineering,495*,
5268,TR033,Computer Science,490*,
5269,TR034,Management Science and Information Systems Studies,555,
5270,TR035,Theoretical Physics,565,
5271,TR038,Engineering with Management,505*,
5272,TR039,Computer Science and Language,465,
5273,TR051,Medicine,733#,
5274,TR052,Dental Science,590,
5275,TR053,Physiotherapy,540*,
5276,TR054,Occupational Therapy,515*,
5277,TR055,Radiation Therapy,525*,
5278,TR056,Human Health and Disease,540*,
5279,TR071,Science,510*,
5280,TR072,Pharmacy,550*,
5281,TR073,Human Genetics,575*,
5282,TR074,Chemistry with Molecular Modelling,505,
5283,TR075,Medicinal Chemistry,510*,
5284,TR076,Nanoscience Physics and Chemistry of Advanced Mate,595,
5285,TR077,Earth Sciences,490,
5286,TR081,Business   Economic and Social Studies (BESS),510,
5287,TR082,Computer Science and Business,500,
5288,TR083,Sociology and Social Policy,455,
5289,TR084,Social Studies (Social Work),460*,
5290,TR085,Business Studies and French,545*,
5291,TR086,Business Studies and German,500*,
5292,TR087,Business Studies and Russian,450,
5293,TR089,Business Studies and Polish,405,
5294,TR090,Business Studies and Spanish,540,
5295,TR091,General Nursing (Meath and St James`s),420,
5296,TR092,Mature Applicants General Nursing(Meath and St Jam,171#,
5297,TR093,General Nursing (Adelaide School of Nursing),400#*,
5298,TR094,Mature Applicants General Nursing (Adelaide School,,
5299,TR095,Mental Health Nursing,415,
5300,TR096,Mature Applicants Mental Health Nursing,,
5301,TR097,Intellectual Disability Nursing,385*,
5302,TR098,Mature Applicants Intellectual Disability Nursing,,
5303,TR911,Children`s and General Nursing (Integrated),505,
5304,TR912,Mature Applicants Children`s and General Nursing,,
5305,TR913,Midwifery,455,
5306,TR914,Mature Applicants Midwifery,,
5307,DN100,Architecture,490,
5308,DN120,Landscape Architecture,370,
5309,DN140,Structural Engineering with Architecture,430,
5310,DN150,Engineering,510,
5311,DN200,Science,510,
5312,DN201,Computer Science,475,
5313,DN230,Actuarial and Financial Studies,575,
5314,DN250,Agricultural Science,470,
5315,DN251,Animal Science - Equine,445,
5316,DN252,Dairy Business,445,
5317,DN261,Food Science,485,
5318,DN262,Human Nutrition,525,
5319,DN271,Forestry,360,
5320,DN272,Horticulture and Agri-Environmental Sciences,410,
5321,DN300,Veterinary Medicine - Undergraduate Entry,575*,
5322,DN301,Veterinary Medicine - Graduate Entry,,
5323,DN310,Veterinary Nursing,475,
5324,DN400,Medicine - Undergraduate Entry,736#,
5325,DN401,Medicine - Graduate Entry,,
5326,DN410,Radiography,540*,
5327,DN420,Physiotherapy,545*,
5328,DN425,Health and Performance Science,510,
5329,DN430,Sport and Exercise Management,440,
5330,DN440,Biomedical   Health and Life Sciences,565,
5331,DN450,General Nursing,415,
5332,DN451,Children`s and General Nursing (Integrated),495,
5333,DN452,Midwifery,465*,
5334,DN453,Psychiatric Nursing,430,
5335,DN460,Mature Applicants General Nursing,,
5336,DN461,Mature Applicants Children`s and General Nursing,,
5337,DN462,Mature Applicants Midwifery,,
5338,DN463,Mature Applicants Psychiatric Nursing,,
5339,DN500,BA Degree-joint honours-full time,335,
5340,DN501,BA Degree-joint honours-part time,335,
5341,DN510,Economics,485,
5342,DN511,English,460,
5343,DN512,English with Drama,320,
5344,DN513,English with Film,425,
5345,DN514,Planning  Geography and Environment,375,
5346,DN515,History,435,
5347,DN517,Music,AQA#,
5348,DN519,Psychology,515,
5349,DN541,International Languages,460,
5350,DN550,Social Science,420,
5351,DN600,Law,520,
5352,DN610,Business and Law,530,
5353,DN615,BCL Ma��trise,550,
5354,DN650,Commerce,500,
5355,DN660,Commerce International,515,
5356,DN670,Quantitative Business,590,
5357,DK810,Accounting and Finance,300,
5358,DK812,Marketing,305,
5359,DK816,Business Studies,300,
5360,DK817,Business (Years 1 and 2 at Monaghan Institute),310,
5361,DK820,Computing in Games Development,300,
5362,DK821,Computing,300,
5363,DK830,Building Surveying,300,
5364,DK860,Applied Music,480#,
5365,DK861,Digital Humanities,300,
5366,DK862,Social Care,320,
5367,DK863,Communications in Creative Media,300,
5368,DK864,Film and TV Production,300,
5369,DK865,Production of Music and Audio,300,
5370,DK870,General Nursing,400*,
5371,DK871,Mature Applicants General Nursing,,
5372,DK872,Intellectual Disability Nursing,380,
5373,DK873,Mature Applicants Intellectual Disability Nursing,,
5374,DK874,Psychiatric Nursing,395,
5375,DK875,Mature Applicants Psychiatric Nursing,,
5376,DK876,Early Childhood Studies,330,
5377,DK877,Midwifery,410,
5378,DK878,Mature Applicants Midwifery,,
5379,DK880,Health and Physical Activity,305,
5380,DK881,Environmental Bioscience,317,
5381,DK882,Agriculture,380,
5382,DK890,Multimedia Web Development,300,
5383,GA181,Accounting,300,
5384,GA182,Business,290,
5385,GA183,Business Information Systems,310,
5386,GA184,Business in Marketing and Sales,305,
5387,GA185,Business in Finance and Economics,305,
5388,GA186,Business with Entrepreneurship,305,
5389,GA281,Film and Documentary,350,
5390,GA282,Heritage Studies,245,
5391,GA283,Contemporary Art,315,
5392,GA380,Hotel and Catering Management,230,
5393,GA480,Construction Management,250,
5394,GA482,Construction Economics and Quantity Surveying,210,
5395,GA483,Architectural Technology,250,
5396,GA484,Civil Engineering,245,
5397,GA680,Mechanical Engineering,300,
5398,GA681,Energy Engineering,260,
5399,GA780,Applied Freshwater and Marine Biology,320,
5400,GA781,Applied Biology and Biopharmaceutical Science,320,
5401,GA782,Chemical and Pharmaceutical Science,335,
5402,GA783,Physics and Instrumentation,315,
5403,GA784,Science (Undenominated),325,
5404,GA785,Medical Science,435,
5405,GA786,Forensic Science and Analysis,325,
5406,GA787,Computing in Software Development,320,
5407,GA880,General Nursing - Mayo Campus,410*,
5408,GA881,Mature Applicants General Nursing - Mayo Campus,178#,
5409,GA882,Psychiatric Nursing - Mayo Campus,375,
5410,GA883,Mature Applicants Psychiatric Nursing - Mayo Campu,167#,
5411,GA884,Digital Media and Society - Mayo Campus,240,
5412,GA885,Outdoor Education - Mayo Campus,235,
5413,GA886,Business - Mayo Campus,240,
5414,GA980,Education (Design Graphics and Construction) - Let,385,
5415,GA981,Furniture Design and Manufacture - Letterfrack Cam,275,
5416,GA982,Furniture and Wood Technology - Letterfrack Campus,275,
5417,GY101,Arts - Joint Honours Degree,300,
5418,GY103,Arts (Public and Social Policy),345,
5419,GY104,Arts (Psychology),515,
5420,GY105,Arts (History),305,
5421,GY106,Na D��na (Cumars��id),310,
5422,GY107,Na D��na (Gaeilge agus L��ann an Aistri�_ch��in),485,
5423,GY109,Arts (Mathematics and Education),410,
5424,GY110,Arts with Children`s Studies,420,
5425,GY111,Arts with Creative Writing,425,
5426,GY112,Arts with Film Studies,400,
5427,GY113,Arts with Human Rights,380,
5428,GY114,Arts with Irish Studies,365,
5429,GY115,Arts with Performing Arts Studies,345,
5430,GY117,Arts with Latin American Studies,365,
5431,GY118,Arts (Drama   Theatre and Performance Studies),435,
5432,GY119,Arts with Journalism,420,
5433,GY120,Arts (Youth and Family Studies),305,
5434,GY201,Commerce,390,
5435,GY202,Commerce (International) with French,500,
5436,GY203,Commerce (International) with German,465,
5437,GY204,Commerce (International) with Spanish,475,
5438,GY206,Business Information Systems,430,
5439,GY207,Commerce  (Accounting),460,
5440,GY208,Commerce (Gaeilge),430,
5441,GY250,Corporate Law,390,
5442,GY251,Civil Law,440,
5443,GY301,Science,410,
5444,GY303,Biomedical Science,530,
5445,GY304,Biotechnology,475,
5446,GY308,Environmental Science,420,
5447,GY309,Financial Mathematics and Economics,505,
5448,GY310,Marine Science,400,
5449,GY313,Health and Safety Systems,315,
5450,GY314,Earth and Ocean Sciences,410,
5451,GY318,Biopharmaceutical Chemistry,500,
5452,GY319,Mathematical Science,470,
5453,GY320,Physics (options in Applied Astrophy.  Biomed. The,425,
5454,GY350,Computer Science and Information Technology,440,
5455,GY401,Engineering (Undenominated),450,
5456,GY402,Civil Engineering,450,
5457,GY405,Mechanical Engineering,450,
5458,GY406,Electronic and Computer Engineering,455,
5459,GY408,Biomedical Engineering,485,
5460,GY410,Project and Construction Management,360,
5461,GY413,Energy Systems Engineering,505,
5462,GY414,Electrical and Electronic Engineering,490,
5463,GY501,Medicine (5/6 year course and embedded PhD options,723#*,
5464,GY502,Occupational Therapy,535,
5465,GY503,Speech and Language Therapy,530,
5466,GY504,Podiatry,450,
5467,GY515,General Nursing (Galway and Portiuncula),460,
5468,GY516,Psychiatric Nursing,440,
5469,GY517,Midwifery,450,
5470,GY525,Mature Applicants General Nursing (Galway and Port,,
5471,GY526,Mature Applicants Psychiatric Nursing,,
5472,GY527,Mature Applicants Midwifery,,
5473,LY108,Business - Accounting,335,
5474,LY118,Business,300,
5475,LY208,Law,275,
5476,LY218,Business - with French/Spanish/German/Irish,250,
5477,LY228,Sports Coaching and Performance,250,
5478,LY318,Culinary Arts and Food Technology at Killybegs/Let,283,
5479,LY408,Visual Communication and Graphic Design,290,
5480,LY508,Fire Safety Engineering,220,
5481,LY518,Quantity Surveying,285,
5482,LY708,Computing (Common Entry),300,
5483,LY818,Science - Common Entry,305,
5484,LY908,General Nursing,390*,
5485,LY918,Psychiatric Nursing,380,
5486,LY928,Intellectual Disability Nursing,350,
5487,LY938,Mature Applicants General Nursing,,
5488,LY948,Mature Applicants Psychiatric Nursing,,
5489,LY958,Mature Applicants Intellectual Disability Nursing,,
5490,LY968,Early Childhood Care   Health and Education,275,
5491,LY978,Health and Social Care,300,
5492,MI001,Contemporary and Applied Theatre Studies,305,
5493,MI004,Liberal Arts,335,
5494,MI005,Education - Primary Teaching,470,
5495,MI006,Education - Primary Teaching - Gaeltacht Applicant,430,
5496,MI007,Early Childhood Care and Education,360,
5497,MI008,Education and Psychology - Primary Teaching,560,
5498,CI101,Counselling and Psychotherapy (Limerick),240,
5499,LC110,Art and Design,614#,
5500,LC114,Design (Fashion Knitwear and Textiles - L8) - Port,707#,
5501,LC223,Law and Taxation,280,
5502,LC224,Business (Accounting and Finance),305,
5503,LC225,Business (Marketing and Management),300,
5504,LC226,Business (Entrepreneurship),200,
5505,LC231,Business Technology,260,
5506,LC233,Software Development,265,
5507,LC234,Multimedia Programming and Design,245,
5508,LC236,Internet Systems Development,320,
5509,LC239,Computer Networks and Systems Management,310,
5510,LC241,Construction Management,250,
5511,LC242,Property Valuation and Management,265,
5512,LC243,Quantity Surveying,250,
5513,LC252,Civil Engineering Management,240,
5514,LC265,Pharmaceutical and Forensic Analysis,370,
5515,LC266,Drug and Medicinal Product Analysis,290,
5516,LC292,Applied Social Studies (Social Care),340,
5517,LC293,Business Studies with Tourism Management,270,
5518,LC294,Business Studies with Event Management,300,
5519,LC295,Business Studies with Sports Management,280,
5520,LC402,Applied Social Studies in Social Care (Thurles),300,
5521,LC407,Social and Community Studies (Thurles),205,
5522,LC408,Environmental and Natural Resource Management(Thur,270,
5523,LC413,Business (Thurles),265,
5524,LC418,Computing - Games Design and Development (Thurles),265,
5525,LC422,Sports Strength and Conditioning (Thurles),300,
5526,LC502,Game Art and Design - Portfolio (Clonmel),510#,
5527,LC513,Business (Clonmel),280,
